Id,Store,DayOfWeek,Date,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval
16775,661,6,2015-08-29,1.0,0,0,1,d,c,2140.0,7.0,2013.0,0,0.0,0.0,0
16776,662,6,2015-08-29,1.0,0,0,1,d,a,1070.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
16777,663,6,2015-08-29,1.0,0,0,0,a,c,7860.0,5.0,2005.0,0,0.0,0.0,0
16778,665,6,2015-08-29,1.0,0,0,1,a,a,90.0,12.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
16779,666,6,2015-08-29,1.0,0,0,0,c,c,2700.0,7.2247043363994745,2008.6688567674114,1,9.0,2011.0,"Mar,Jun,Sept,Dec"
16780,667,6,2015-08-29,1.0,0,0,0,d,c,2870.0,9.0,2012.0,0,0.0,0.0,0
16781,669,6,2015-08-29,1.0,0,0,0,d,a,17080.0,7.0,2012.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
16782,670,6,2015-08-29,1.0,0,0,0,a,a,2060.0,7.2247043363994745,2008.6688567674114,1,45.0,2009.0,"Feb,May,Aug,Nov"
16783,671,6,2015-08-29,1.0,0,0,0,a,c,2070.0,2.0,2008.0,1,39.0,2010.0,"Jan,Apr,Jul,Oct"
16784,673,6,2015-08-29,1.0,0,0,0,d,c,15170.0,7.2247043363994745,2008.6688567674114,1,5.0,2013.0,"Feb,May,Aug,Nov"
16785,674,6,2015-08-29,1.0,0,0,0,a,a,2640.0,12.0,2005.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
16786,675,6,2015-08-29,1.0,0,0,0,a,a,2100.0,8.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
16787,676,6,2015-08-29,1.0,0,0,1,b,b,1410.0,9.0,2008.0,0,0.0,0.0,0
16788,677,6,2015-08-29,1.0,0,0,0,d,a,1740.0,6.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
16789,678,6,2015-08-29,1.0,0,0,0,c,a,3250.0,7.2247043363994745,2008.6688567674114,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
16790,680,6,2015-08-29,1.0,0,0,0,c,a,170.0,7.2247043363994745,2008.6688567674114,1,35.0,2012.0,"Mar,Jun,Sept,Dec"
16791,681,6,2015-08-29,1.0,0,0,0,a,c,620.0,7.2247043363994745,2008.6688567674114,1,1.0,2014.0,"Mar,Jun,Sept,Dec"
16792,684,6,2015-08-29,1.0,0,0,0,d,c,680.0,7.2247043363994745,2008.6688567674114,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
16793,685,6,2015-08-29,1.0,0,0,0,a,a,650.0,11.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
16794,687,6,2015-08-29,1.0,0,0,0,d,c,2770.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
16795,689,6,2015-08-29,1.0,0,0,1,d,a,15040.0,10.0,2004.0,0,0.0,0.0,0
16796,690,6,2015-08-29,1.0,0,0,0,a,a,100.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
16797,691,6,2015-08-29,1.0,0,0,0,d,c,3030.0,7.2247043363994745,2008.6688567674114,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
16798,692,6,2015-08-29,1.0,0,0,0,a,a,40.0,8.0,2001.0,0,0.0,0.0,0
16799,693,6,2015-08-29,1.0,0,0,1,d,a,450.0,7.2247043363994745,2008.6688567674114,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
16800,694,6,2015-08-29,1.0,0,0,0,a,c,460.0,11.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
16801,695,6,2015-08-29,1.0,0,0,0,a,a,550.0,7.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
16802,696,6,2015-08-29,1.0,0,0,0,a,c,430.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
16803,697,6,2015-08-29,1.0,0,0,0,d,a,3780.0,7.2247043363994745,2008.6688567674114,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
16804,699,6,2015-08-29,1.0,0,0,1,a,a,180.0,7.2247043363994745,2008.6688567674114,1,5.0,2013.0,"Jan,Apr,Jul,Oct"
16805,700,6,2015-08-29,1.0,0,0,1,a,c,830.0,7.2247043363994745,2008.6688567674114,1,27.0,2013.0,"Jan,Apr,Jul,Oct"
16806,701,6,2015-08-29,1.0,0,0,0,d,a,1450.0,3.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
16807,702,6,2015-08-29,1.0,0,0,0,a,a,8550.0,9.0,2001.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
16808,703,6,2015-08-29,1.0,0,0,0,a,a,80.0,6.0,2005.0,0,0.0,0.0,0
16809,705,6,2015-08-29,1.0,0,0,0,a,a,4140.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
16810,706,6,2015-08-29,1.0,0,0,0,d,a,7830.0,9.0,2014.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
16811,707,6,2015-08-29,1.0,0,0,0,a,c,2900.0,7.0,1990.0,0,0.0,0.0,0
16812,710,6,2015-08-29,1.0,0,0,0,d,a,1500.0,9.0,2008.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
16813,711,6,2015-08-29,1.0,0,0,0,d,a,17110.0,3.0,2007.0,1,5.0,2010.0,"Jan,Apr,Jul,Oct"
16814,712,6,2015-08-29,1.0,0,0,0,a,a,4870.0,9.0,2007.0,1,45.0,2009.0,"Jan,Apr,Jul,Oct"
16815,713,6,2015-08-29,1.0,0,0,0,a,c,220.0,7.2247043363994745,2008.6688567674114,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
16816,714,6,2015-08-29,1.0,0,0,0,d,c,12070.0,10.0,2005.0,1,10.0,2013.0,"Jan,Apr,Jul,Oct"
16817,716,6,2015-08-29,1.0,0,0,0,d,a,3200.0,1.0,2008.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct"
16818,717,6,2015-08-29,1.0,0,0,0,d,c,310.0,7.2247043363994745,2008.6688567674114,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
16819,718,6,2015-08-29,1.0,0,0,1,a,a,1100.0,6.0,2015.0,0,0.0,0.0,0
16820,719,6,2015-08-29,1.0,0,0,0,c,c,8190.0,7.2247043363994745,2008.6688567674114,1,45.0,2009.0,"Feb,May,Aug,Nov"
16821,720,6,2015-08-29,1.0,0,0,0,a,c,15320.0,3.0,2011.0,1,14.0,2013.0,"Feb,May,Aug,Nov"
16822,721,6,2015-08-29,1.0,0,0,0,a,c,3590.0,9.0,2012.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
16823,722,6,2015-08-29,1.0,0,0,1,a,a,50.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
16824,723,6,2015-08-29,1.0,0,0,1,d,c,5650.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
16825,724,6,2015-08-29,1.0,0,0,0,d,c,5900.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
16826,725,6,2015-08-29,1.0,0,0,0,d,c,17540.0,6.0,2012.0,0,0.0,0.0,0
16827,727,6,2015-08-29,1.0,0,0,1,a,a,2050.0,3.0,2007.0,0,0.0,0.0,0
16828,728,6,2015-08-29,1.0,0,0,0,d,a,13990.0,7.2247043363994745,2008.6688567674114,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
16829,729,6,2015-08-29,1.0,0,0,0,c,c,8980.0,6.0,2011.0,0,0.0,0.0,0
16830,731,6,2015-08-29,1.0,0,0,0,a,a,15270.0,7.2247043363994745,2008.6688567674114,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
16831,732,6,2015-08-29,1.0,0,0,0,a,c,35280.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
16832,733,6,2015-08-29,1.0,0,0,0,b,b,860.0,10.0,1999.0,0,0.0,0.0,0
16833,734,6,2015-08-29,1.0,0,0,0,a,a,220.0,7.2247043363994745,2008.6688567674114,1,36.0,2013.0,"Mar,Jun,Sept,Dec"
16834,736,6,2015-08-29,1.0,0,0,0,c,c,1650.0,7.2247043363994745,2008.6688567674114,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
16835,737,6,2015-08-29,1.0,0,0,0,a,a,100.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
16836,738,6,2015-08-29,1.0,0,0,0,d,c,5980.0,10.0,2005.0,0,0.0,0.0,0
16837,739,6,2015-08-29,1.0,0,0,0,d,c,2770.0,6.0,2008.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct"
16838,740,6,2015-08-29,1.0,0,0,1,d,a,6400.0,3.0,2014.0,0,0.0,0.0,0
16839,741,6,2015-08-29,1.0,0,0,1,d,c,11900.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
16840,742,6,2015-08-29,1.0,0,0,0,d,c,4380.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
16841,744,6,2015-08-29,1.0,0,0,0,a,a,1370.0,12.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
16842,746,6,2015-08-29,1.0,0,0,1,d,c,4330.0,2.0,2011.0,1,35.0,2011.0,"Mar,Jun,Sept,Dec"
16843,748,6,2015-08-29,1.0,0,0,0,d,a,2380.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
16844,749,6,2015-08-29,1.0,0,0,0,a,a,3410.0,8.0,2011.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct"
16845,750,6,2015-08-29,1.0,0,0,0,d,a,8670.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
16846,751,6,2015-08-29,1.0,0,0,0,a,a,650.0,10.0,2006.0,0,0.0,0.0,0
16847,752,6,2015-08-29,1.0,0,0,0,a,a,970.0,3.0,2013.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
16848,753,6,2015-08-29,1.0,0,0,0,d,c,540.0,11.0,2012.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
16849,756,6,2015-08-29,1.0,0,0,0,a,c,50.0,7.2247043363994745,2008.6688567674114,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
16850,757,6,2015-08-29,1.0,0,0,0,a,c,3450.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
16851,758,6,2015-08-29,1.0,0,0,0,a,c,19780.0,6.0,2008.0,0,0.0,0.0,0
16852,759,6,2015-08-29,1.0,0,0,0,a,a,110.0,11.0,2012.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
16853,762,6,2015-08-29,1.0,0,0,0,d,c,1280.0,7.2247043363994745,2008.6688567674114,1,10.0,2013.0,"Mar,Jun,Sept,Dec"
16854,763,6,2015-08-29,1.0,0,0,0,d,c,32240.0,3.0,2010.0,0,0.0,0.0,0
16855,764,6,2015-08-29,1.0,0,0,0,a,c,26490.0,7.2247043363994745,2008.6688567674114,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
16856,765,6,2015-08-29,1.0,0,0,0,a,c,25430.0,5.0,1999.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
16857,766,6,2015-08-29,1.0,0,0,0,d,c,9820.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
16858,767,6,2015-08-29,1.0,0,0,0,a,c,13080.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
16859,768,6,2015-08-29,1.0,0,0,0,a,c,2630.0,9.0,2012.0,0,0.0,0.0,0
16860,769,6,2015-08-29,1.0,0,0,0,b,b,840.0,7.2247043363994745,2008.6688567674114,1,48.0,2012.0,"Jan,Apr,Jul,Oct"
16861,770,6,2015-08-29,1.0,0,0,0,a,c,100.0,4.0,2015.0,0,0.0,0.0,0
16862,771,6,2015-08-29,1.0,0,0,0,a,a,20640.0,9.0,2007.0,0,0.0,0.0,0
16863,772,6,2015-08-29,1.0,0,0,0,d,c,1850.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
16864,773,6,2015-08-29,1.0,0,0,1,a,a,200.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
16865,774,6,2015-08-29,1.0,0,0,0,a,c,640.0,9.0,2013.0,0,0.0,0.0,0
16866,775,6,2015-08-29,1.0,0,0,0,d,c,6970.0,12.0,2005.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct"
16867,776,6,2015-08-29,1.0,0,0,0,c,a,700.0,4.0,2009.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
16868,777,6,2015-08-29,1.0,0,0,0,d,c,8250.0,10.0,2004.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec"
16869,778,6,2015-08-29,1.0,0,0,0,a,a,340.0,6.0,2003.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
16870,782,6,2015-08-29,1.0,0,0,0,c,c,5390.0,8.0,2003.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
16871,784,6,2015-08-29,1.0,0,0,0,a,a,560.0,10.0,2014.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
16872,785,6,2015-08-29,1.0,0,0,0,d,c,970.0,7.0,2005.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
16873,789,6,2015-08-29,1.0,0,0,0,a,c,9770.0,7.0,2003.0,0,0.0,0.0,0
16874,790,6,2015-08-29,1.0,0,0,1,d,c,9070.0,12.0,2003.0,0,0.0,0.0,0
16875,791,6,2015-08-29,1.0,0,0,0,a,a,5950.0,4.0,2007.0,0,0.0,0.0,0
16876,792,6,2015-08-29,1.0,0,0,0,d,a,17280.0,10.0,2009.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
16877,793,6,2015-08-29,1.0,0,0,0,d,a,2710.0,7.0,2006.0,0,0.0,0.0,0
16878,795,6,2015-08-29,1.0,0,0,0,d,a,510.0,7.2247043363994745,2008.6688567674114,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
16879,796,6,2015-08-29,1.0,0,0,0,a,c,7180.0,11.0,2012.0,0,0.0,0.0,0
16880,797,6,2015-08-29,1.0,0,0,0,a,a,2090.0,10.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
16881,799,6,2015-08-29,1.0,0,0,0,a,c,2700.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
16882,800,6,2015-08-29,1.0,0,0,0,d,a,2020.0,7.0,2014.0,0,0.0,0.0,0
16883,801,6,2015-08-29,1.0,0,0,0,d,a,48330.0,4.0,2013.0,0,0.0,0.0,0
16884,802,6,2015-08-29,1.0,0,0,0,a,c,910.0,7.2247043363994745,2008.6688567674114,1,22.0,2011.0,"Feb,May,Aug,Nov"
16885,803,6,2015-08-29,1.0,0,0,1,d,a,1760.0,7.2247043363994745,2008.6688567674114,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
16886,804,6,2015-08-29,1.0,0,0,0,c,c,2100.0,7.2247043363994745,2008.6688567674114,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
16887,805,6,2015-08-29,1.0,0,0,0,d,a,24770.0,10.0,2011.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
16888,806,6,2015-08-29,1.0,0,0,0,d,a,260.0,7.2247043363994745,2008.6688567674114,1,44.0,2010.0,"Feb,May,Aug,Nov"
16889,807,6,2015-08-29,1.0,0,0,1,a,a,3870.0,4.0,2008.0,0,0.0,0.0,0
16890,809,6,2015-08-29,1.0,0,0,0,a,a,12770.0,10.0,2000.0,0,0.0,0.0,0
16891,810,6,2015-08-29,1.0,0,0,0,d,c,9640.0,11.0,2013.0,0,0.0,0.0,0
16892,811,6,2015-08-29,1.0,0,0,0,a,a,410.0,9.0,2012.0,0,0.0,0.0,0
16893,813,6,2015-08-29,1.0,0,0,0,a,a,1560.0,9.0,2003.0,0,0.0,0.0,0
16894,815,6,2015-08-29,1.0,0,0,0,a,a,590.0,1.0,1900.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
16895,816,6,2015-08-29,1.0,0,0,0,c,c,460.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
16896,818,6,2015-08-29,1.0,0,0,1,d,a,490.0,7.2247043363994745,2008.6688567674114,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
16897,819,6,2015-08-29,1.0,0,0,0,a,c,720.0,10.0,2014.0,0,0.0,0.0,0
16898,820,6,2015-08-29,1.0,0,0,0,a,c,1650.0,7.2247043363994745,2008.6688567674114,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
16899,822,6,2015-08-29,1.0,0,0,0,a,c,410.0,11.0,2010.0,1,48.0,2010.0,"Mar,Jun,Sept,Dec"
16900,823,6,2015-08-29,1.0,0,0,0,a,c,16210.0,11.0,2010.0,0,0.0,0.0,0
16901,824,6,2015-08-29,1.0,0,0,0,a,a,17570.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
16902,825,6,2015-08-29,1.0,0,0,0,a,a,380.0,5.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
16903,826,6,2015-08-29,1.0,0,0,0,a,c,7980.0,6.0,2005.0,0,0.0,0.0,0
16904,829,6,2015-08-29,1.0,0,0,1,c,a,110.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
16905,831,6,2015-08-29,1.0,0,0,0,a,a,800.0,6.0,2007.0,0,0.0,0.0,0
16906,832,6,2015-08-29,1.0,0,0,1,d,a,5070.0,7.2247043363994745,2008.6688567674114,1,45.0,2009.0,"Feb,May,Aug,Nov"
16907,833,6,2015-08-29,1.0,0,0,0,d,c,3290.0,12.0,1999.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
16908,835,6,2015-08-29,1.0,0,0,0,a,a,2890.0,12.0,2007.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
16909,837,6,2015-08-29,1.0,0,0,1,a,c,14600.0,4.0,2015.0,0,0.0,0.0,0
16910,840,6,2015-08-29,1.0,0,0,1,a,a,1070.0,9.0,2009.0,0,0.0,0.0,0
16911,842,6,2015-08-29,1.0,0,0,0,d,c,1200.0,11.0,2007.0,0,0.0,0.0,0
16912,844,6,2015-08-29,1.0,0,0,0,a,a,2030.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
16913,845,6,2015-08-29,1.0,0,0,0,d,a,7860.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
16914,846,6,2015-08-29,1.0,0,0,0,a,c,8860.0,4.0,2004.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
16915,847,6,2015-08-29,1.0,0,0,0,c,c,190.0,7.2247043363994745,2008.6688567674114,1,31.0,2013.0,"Feb,May,Aug,Nov"
16916,848,6,2015-08-29,1.0,0,0,0,a,c,370.0,7.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
16917,849,6,2015-08-29,1.0,0,0,1,c,c,5000.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
16918,850,6,2015-08-29,1.0,0,0,0,d,a,1120.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
16919,851,6,2015-08-29,1.0,0,0,0,d,c,2330.0,7.2247043363994745,2008.6688567674114,1,49.0,2014.0,"Mar,Jun,Sept,Dec"
16920,852,6,2015-08-29,1.0,0,0,1,c,a,940.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
16921,853,6,2015-08-29,1.0,0,0,0,a,a,14040.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
16922,855,6,2015-08-29,1.0,0,0,0,a,a,3440.0,7.2247043363994745,2008.6688567674114,1,45.0,2009.0,"Feb,May,Aug,Nov"
16923,856,6,2015-08-29,1.0,0,0,0,a,a,3020.0,2.0,2010.0,0,0.0,0.0,0
16924,857,6,2015-08-29,1.0,0,0,1,c,a,6270.0,8.0,2005.0,1,23.0,2014.0,"Mar,Jun,Sept,Dec"
16925,858,6,2015-08-29,1.0,0,0,0,a,a,3370.0,12.0,2008.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
16926,859,6,2015-08-29,1.0,0,0,0,c,a,21770.0,7.0,2015.0,0,0.0,0.0,0
16927,860,6,2015-08-29,1.0,0,0,0,c,c,5980.0,2.0,2010.0,0,0.0,0.0,0
16928,861,6,2015-08-29,1.0,0,0,0,c,c,740.0,7.2247043363994745,2008.6688567674114,1,14.0,2013.0,"Mar,Jun,Sept,Dec"
16929,862,6,2015-08-29,1.0,0,0,0,a,c,2840.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
16930,863,6,2015-08-29,1.0,0,0,0,a,c,21370.0,11.0,2010.0,0,0.0,0.0,0
16931,864,6,2015-08-29,1.0,0,0,0,a,a,1020.0,10.0,2012.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
16932,865,6,2015-08-29,1.0,0,0,0,d,c,2640.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
16933,866,6,2015-08-29,1.0,0,0,1,d,a,9680.0,7.2247043363994745,2008.6688567674114,1,5.0,2013.0,"Feb,May,Aug,Nov"
16934,867,6,2015-08-29,1.0,0,0,0,d,c,21810.0,9.0,2012.0,0,0.0,0.0,0
16935,868,6,2015-08-29,1.0,0,0,1,d,c,1360.0,8.0,2005.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
16936,871,6,2015-08-29,1.0,0,0,1,d,c,10620.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
16937,872,6,2015-08-29,1.0,0,0,0,a,c,3860.0,9.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec"
16938,874,6,2015-08-29,1.0,0,0,1,a,a,3210.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
16939,875,6,2015-08-29,1.0,0,0,0,d,a,5070.0,11.0,2007.0,1,18.0,2015.0,"Feb,May,Aug,Nov"
16940,877,6,2015-08-29,1.0,0,0,0,a,c,29190.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
16941,879,6,2015-08-29,1.0,0,0,0,d,a,0.0,7.2247043363994745,2008.6688567674114,1,5.0,2013.0,"Feb,May,Aug,Nov"
16942,880,6,2015-08-29,1.0,0,0,0,a,c,4570.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
16943,881,6,2015-08-29,1.0,0,0,0,a,a,180.0,3.0,2008.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
16944,882,6,2015-08-29,1.0,0,0,0,a,a,30.0,4.0,2013.0,0,0.0,0.0,0
16945,883,6,2015-08-29,1.0,0,0,0,a,a,3200.0,6.0,2005.0,0,0.0,0.0,0
16946,884,6,2015-08-29,1.0,0,0,0,d,c,7550.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
16947,885,6,2015-08-29,1.0,0,0,0,a,a,480.0,12.0,2005.0,0,0.0,0.0,0
16948,886,6,2015-08-29,1.0,0,0,0,a,c,12430.0,10.0,2004.0,0,0.0,0.0,0
16949,887,6,2015-08-29,1.0,0,0,1,d,a,19700.0,7.2247043363994745,2008.6688567674114,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
16950,888,6,2015-08-29,1.0,0,0,0,d,a,4450.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec"
16951,890,6,2015-08-29,1.0,0,0,0,a,a,4450.0,7.2247043363994745,2008.6688567674114,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
16952,891,6,2015-08-29,1.0,0,0,0,a,c,350.0,7.2247043363994745,2008.6688567674114,1,31.0,2013.0,"Feb,May,Aug,Nov"
16953,893,6,2015-08-29,1.0,0,0,0,a,a,130.0,7.2247043363994745,2008.6688567674114,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
16954,894,6,2015-08-29,1.0,0,0,0,a,a,190.0,11.0,2012.0,0,0.0,0.0,0
16955,895,6,2015-08-29,1.0,0,0,0,a,c,4150.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
16956,896,6,2015-08-29,1.0,0,0,0,a,c,170.0,9.0,2012.0,0,0.0,0.0,0
16957,897,6,2015-08-29,1.0,0,0,0,c,c,3290.0,1.0,2007.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
16958,900,6,2015-08-29,1.0,0,0,0,a,a,3920.0,4.0,2005.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
16959,901,6,2015-08-29,1.0,0,0,0,a,c,3170.0,4.0,2014.0,0,0.0,0.0,0
16960,902,6,2015-08-29,1.0,0,0,0,a,a,310.0,5.0,2015.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
16961,903,6,2015-08-29,1.0,0,0,0,d,c,7290.0,9.0,2014.0,0,0.0,0.0,0
16962,904,6,2015-08-29,1.0,0,0,0,d,c,570.0,7.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
16963,905,6,2015-08-29,1.0,0,0,0,a,a,90.0,6.0,2014.0,0,0.0,0.0,0
16964,906,6,2015-08-29,1.0,0,0,1,a,a,90.0,7.0,2010.0,0,0.0,0.0,0
16965,907,6,2015-08-29,1.0,0,0,0,a,c,250.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
16966,908,6,2015-08-29,1.0,0,0,1,a,a,1980.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
16967,909,6,2015-08-29,1.0,0,0,0,a,c,1680.0,7.2247043363994745,2008.6688567674114,1,45.0,2009.0,"Feb,May,Aug,Nov"
16968,911,6,2015-08-29,1.0,0,0,0,a,c,16490.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
16969,912,6,2015-08-29,1.0,0,0,0,c,c,3100.0,5.0,2010.0,0,0.0,0.0,0
16970,913,6,2015-08-29,1.0,0,0,0,a,a,280.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
16971,914,6,2015-08-29,1.0,0,0,0,c,c,2640.0,4.0,2011.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
16972,915,6,2015-08-29,1.0,0,0,0,d,c,650.0,3.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
16973,916,6,2015-08-29,1.0,0,0,0,a,a,90.0,11.0,2012.0,0,0.0,0.0,0
16974,917,6,2015-08-29,1.0,0,0,0,a,a,7240.0,2.0,2010.0,0,0.0,0.0,0
16975,919,6,2015-08-29,1.0,0,0,0,a,a,2620.0,7.2247043363994745,2008.6688567674114,1,45.0,2009.0,"Feb,May,Aug,Nov"
16976,920,6,2015-08-29,1.0,0,0,0,a,a,850.0,2.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
16977,922,6,2015-08-29,1.0,0,0,0,d,a,2110.0,3.0,2006.0,0,0.0,0.0,0
16978,924,6,2015-08-29,1.0,0,0,0,a,a,6420.0,4.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
16979,925,6,2015-08-29,1.0,0,0,0,c,a,470.0,3.0,2007.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
16980,926,6,2015-08-29,1.0,0,0,0,d,c,5150.0,3.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
16981,927,6,2015-08-29,1.0,0,0,0,a,a,480.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
16982,928,6,2015-08-29,1.0,0,0,0,d,c,1090.0,7.2247043363994745,2008.6688567674114,1,31.0,2013.0,"Feb,May,Aug,Nov"
16983,929,6,2015-08-29,1.0,0,0,0,a,c,4820.0,9.0,2013.0,0,0.0,0.0,0
